acc,drs
SRR1606900,0e33246febc8154e78c500ed86d64508
SRR1601700,075da4063e77900ba6014d1c00853f5d
SRR1606686,c9f48135d341eaf6125e6eab5b7e6338
SRR1606967,961475019c9b8744a67d082e5288d949
SRR1601557,c5f59f708def1fe23902e7616e6ad884
SRR1600668,2410317293946246ce24a4155da6119c
SRR1600641,3cbd3abe49adf83cd2ba90d5cce50522
SRR1600654,65d720d2291710f60f212ddd1854d848
SRR1606548,21885ab007f2b3cc4ecc4cb9555eef03
SRR1600607,ab3392ad708c9a43944d3fb6e4156ff3
SRR1600657,dd5cac81c610a62c2d23c8ced43ee8d9
SRR1602392,60da49c11a8bff03b46eb24780de8e50
SRR1605553,f5e9e7dff6bf7747edeecb1833c2a43b
SRR1601612,5e14b9b79345e24fc0a6591719e24752
SRR1600964,90c1edf0ace8390192e89198161f31c4
SRR1606641,5441c57d7a34dd10ba6aeb95ed27b6a8
SRR1606837,388c870a414673a8a66ed15cba56a888
SRR1601555,d7266cdcc0f816e0074d0fad0afeb249
SRR1601588,a6ebd27ad5d47f9088515ad2b5dbca73
SRR1601546,6aa214a6a7bdfb605f030add9a40f653
SRR1600907,705bb644d2c011383c98f5d45acf5c83
SRR1601580,2a2b435bbc47f0547371f1a5c8735884
SRR1601705,8ebf7b9cc55a0b6f3cf8ae44ce7f78cf
SRR1601019,f613bddd17807d57fed7b6bcccf8c50b
SRR1596888,4b8a7f70adcd4aab57109b6a91e5bbc7
SRR1607274,2e80eeb5fcb483729a75c1c4fcfebaf7
SRR1599605,967046893b423d12d4da6d3e5ee343d8
SRR1606560,e3d8bffc523928ba9412abcb951129fb
SRR1597038,d31f92bf31338aecfb31367ab78dae66
SRR1599618,ae3c1bde3ba9d9b0f554803238a6b2ca
SRR1596871,682b1c8e1994483b888a4afb836f74e2
SRR1597083,77811c2361fad2aeb67959521d00e935
SRR1597101,6ad085167f2d606516f4c0413c621f43
SRR1597052,fcd4583b74387872e238945f83ca745e
SRR1596893,3fb9538aa83f042a4da75814e41f4410
SRR1597149,3c9cda571eb15fa0056d425441ef9dcd
SRR1600820,02d707eba524dc70f4a740df295ef4bb
SRR1597177,db1aec0c8196ec98057a7231e4400995
SRR1600845,37ca2079ce50a60e546cbb0896defee6
SRR1597170,2cc9639ed1524b36d8516c0957dff9a7
SRR1597108,364b2c1661cb5230c80653f823a6aa04
SRR1597118,92a5c5c63f55d6488e86743af57bf440
SRR1597219,244c2b35a24e545e84922e1a1ddf74fb
SRR1606481,5df81e20e4120a07a866526f692356cd
SRR1600002,9ccae1aca0bd4897b63c9b7ac31ebaf9
SRR1597813,b151bea066a34434d8f30fe8e6569637
SRR1597638,e80a8c38f56235bfba4a391bca093a59
SRR1606553,b78959e96565d06c4bc9d9468c6667c3
SRR1598582,3da7cf946bcaf1d31030568b8ff19c06
SRR1596638,fd074040842ce8c2e114b4eed7accee0
SRR1596691,b242142c57f90f1b6b278acb77116d3a
SRR1596679,1f76a7fa54d856479aed6a82aefa8efb
SRR1600395,a3822f8da8841adb7dab357e9e46b88b
SRR1606723,df1d166c0bf16f55171963d167f615fb
SRR1602459,7f8fe3ea49f8991528dab598bb6ffd79
SRR1599287,99b71bee00f3dbc6d583887b91ea9a2f
SRR1600381,f9fbfd24eb3103f36a1fa77a97308d64
SRR1596781,3791a641ff91d13308cd473dc2a24311
SRR1596780,65c3560430db296e37607c56f60efb43
SRR1601767,d907a62d47eed8d096504750274b0d28
SRR1601833,ebd2f64c60e1761a96ca53b9a6f8128f
SRR1601888,18d595266521c24221e471a0a8ba2b78
SRR1601827,b2d54b970fb5a4b68b9f14fc904fc8a0
SRR1601877,4bb6f61056604c26509876908809ecd4
SRR1601340,f42010c5621047df48cd4c37ef10275b
SRR1602156,b5b803bd09dbcc575f10efe868081a54
SRR1606666,fe7de0a53804b22512cfe0198718f0b3
SRR1606646,ffe312a1c1781a4968737378d2f4ca37
SRR1606623,b13deb4aba89abd286116acd4ea508a3
SRR1606391,8513e63b67f6e1f8e8ebbdf1639c548c
SRR1605614,aaa9b0484f75c197dd79f28ec4106b82
SRR1606843,1ab488ba4d42359ee8c522d6f35a00bd
SRR1601501,e2b7e31ead24c7275fc656ea885b5558
SRR1601732,3001cedcea33c416ffacca13ea1f9447
SRR1597736,8de86a1f5564502ff12063c1d229d15b
SRR1598439,e0ce506b256192f49ab21457a0795b01
SRR1598418,530b4cc0ae46ddc7a77fafc0c753cb73
SRR1597970,9ba40d278936af4c36662c5ae3491988
SRR1598367,09f7510a5be32158dd07ec4e4792a001
SRR1598445,418143caad7a117ec3396c0a31017acc
SRR1598102,7f8f1dd70122290e071ee9066dc79de3
SRR1601269,efcbb7a02d5905c18ff450ac12fa5ff1
SRR1604806,6621333fb686adb19bb488d1c608c110
SRR1604463,e1b3758b8598afaa61445475fddc8ee7
SRR1607146,0eedbde8c59dcef0ed569d2714883af1
SRR1601265,6d409a88100921129fae677360414a03
SRR1598200,16a82fadb192d04b869c5656895aa9da
SRR1597944,31f0c0a12a50440cf2e0370d11755f2d
SRR1606513,e5f6ec9b546b2727c5c20485ab96c80f
SRR1604746,6adc6dd4d6d2b143d3db150e3fbff8b9
SRR1600566,f89b36613ae9f3423c284a8e404cd17e
SRR1606888,59aaa19c28a2e4136570ee6cceb5cbcf
SRR1602966,ffcda059519423fca41738986fafff4c
SRR1601986,ce9341de93a1defeccc597dae368597d
SRR1604346,6defc2bd406c09b66eafc700d0979c91
SRR1602010,c02ddd80f2fe1dc4e2a3f36ea02a42bd
SRR1604347,a37b67c3054ba8a7e81ec2c00ce36399
SRR1598499,a720752d2b1cfae7a68d57620e2150f5
SRR1597911,590b611282bd9fa36326cfeac2e0f55f
SRR1598546,f68de2091c9cb58cc4e8d0678953343c
SRR1601177,37e7cc26adda8c309b04c2f53d29bb66
SRR1600538,819b2d18ae2133390f1e1a3106213753
SRR1602051,7cc3a297feecf4f88d61d4856202b8a9
SRR1600423,90a1c796cdbf6cd7d80a2018d2150b6e
SRR1596733,98dc565cf1dfeea0521bcd1893086a09
SRR1597698,d03bb83b06e866d69c912035fe05472c
SRR1607100,b63e333cc9dfb3bb89f33ae71c42442a
SRR1597645,a28b035fa8de3153f217ea9057a30e76
SRR1597279,b9d76af6786a7b295d8a50fa693310b3
SRR1597507,c3b1de49999b915b040ba16a39b2ddc4
SRR1597551,519b6e5f559e7f55bbfb6eba5e83249e
SRR1607103,d5ee58ef83ea4179cd72423d8031ed23
SRR1607283,723a9478eaaa34fc645054e80449d327
SRR1607134,44a1e9d90f900fb9cdcc106c406f04c3
SRR1601047,7b0ecc82b83c45e6ac1e8f8e80d5250e
SRR1601661,8aa8df72dbb3c4ddfb4cd0acd4241a6d
SRR1605676,0a97a92e78d71bb16be89bbb684af333
SRR1601663,2aff71ae74f9d425fd24540def8fd581
SRR1607054,225ac42f086fdaabce67c66401300939
SRR1602404,0df618fd2894ed964ada6c1eb03de0d2
SRR1607001,b80057258cf3f8f18144f6cd1bbf8607
SRR1600664,ece33aae6624b3178a5574ad749b8a69
SRR1607126,e282c52f8750ed79bbc87bb3bd3b9005
SRR1600911,3891503c551f1099e2f1b3ae89d04b8a
SRR1600642,40de130ee7a9a63d3659940b7049d088
SRR1600665,ac663a2f2a5924f7a925fcc34ba0c34d
SRR1601545,4a9d5277eacb122cff3d892208dcabfa
SRR1601629,d40505c444f43c229897828725f2eb22
SRR1606914,ee3b8289fdc61ec56437ad440086ca78
SRR1607045,223c1bd1cdd92d3f3f2ce7cd21ba7f24
SRR1606806,40b0de80edc9daaaecb7d0628a3aed36
SRR1606565,ac103886acb7c19f3a11d8939f56849b
SRR1606365,538a794af4cd529362010e34099b5a95
SRR1606504,5eeec3e934f52d8c156b81e67bda5635
SRR1599460,a1859280023770155b78a0f51b045afc
SRR1607166,7ac2e9fb3f7ac360d95ff7d04f2cded5
SRR1602128,65c36c66ef5452ba9e450065ce991bfb
SRR1596951,3489621a7063d31f7a2e83936d074363
SRR1602094,1cc0881c699a14e1bd0e27d8e35064d7
SRR1599526,4207f529e31cd4ecb786c209cfc20049
SRR1597080,9dcd3ae7986fe09c4c0cdc27bcb16e73
SRR1596931,52ccfe4d14631da288f1d59177036e61
SRR1597533,583065eb148745c3631e245738a07a04
SRR1597718,a0e1ea65ce5f5b787b82e6f83f576b76
SRR1605164,f2ddb09ffdc409b67d9bd7cff06ac295
SRR1600443,da5bea3ee95022ac77dea4ed051f5610
SRR1600454,d629f68164aafc36e3c18d3178ef36ff
SRR1596676,228cd0b6bc081a1bd2fd0ff72473a642
SRR1600453,16a0be68823a3119c75bf0174c36388b
SRR1596820,4cd99c74d666dab80e074efe99ee5b6d
SRR1596794,4771ebbef7097baacd0c2109cbf6c7f5
SRR1596823,6b5791a2ac08420accc50872c8e6d30b
SRR1601835,74c51dcd6c8565673212429e834e90c3
SRR1601861,bfd4ee72e9a236d62837964dd5e9791e
SRR1597872,848f81e13d39e26a5fbccf42dadb82fc
SRR1601803,0b320a10e15030bcb855e0c4a7fe0cd6
SRR1604313,e76252c59ed336c73faff3eff8fab5a3
SRR1606982,02a2b9b29387f9f31d5961e7996af38b
SRR1605536,30d4d1dba328aee203599966d7b08fd4
SRR1606894,382fbef3d9588bee4fb058747cc55051
SRR1606395,895df38e8611eee506e20bfe32c0a9e0
SRR1597687,3460b404964de22a4704a56f960ec13d
SRR1597803,a3798988fc62b52e07822d7062ecc30d
SRR1597648,a117f71079665c0e128f2c3e47fef503
SRR1601740,ed6f84f19c61299d6a4b37f91e77cabd
SRR1597767,896258adf8f0f34c2a639d2b16fe05ac
SRR1598278,aaf5f6a1d6cbccead2095c79b588a85e
SRR1597949,5421611a5fe359bb01d86eaf08cb7e62
SRR1598280,185388feea7c2db85ed0ddc2a12a80d7
SRR1598403,b70dde7c79ac61fc7837454ecd828fac
SRR1598106,4638720b1004e20d60611a1adc3343f1
SRR1603910,e5a9b82eb0eb80ba68cac748dcb9075e
SRR1601169,74a2ce52d616447be7edb4222d6b2908
SRR1601994,127cd60d7e3306f48b798795dad75da5
SRR1604593,5f9f1ffd542671bc68cc33c75021520e
SRR1601157,87c9df45adecdf50ff625b696faec5d9
SRR1603204,191a04cf66dc26f50d533c8a2e93915f
SRR1601967,1b1a9fd041ad34859d6027bcc9c41c79
SRR1598459,3079aede8531952c77aa1d7e179dac07
SRR1598602,e4740e7af8f833e19eb4d4603a747f86
SRR1597998,e783caa0e02ad63546bd8dcb44f9b0e5
SRR1600477,fcc637733dd39a44d8d2ce7c9eed4bf7
SRR1606845,638e51c0d27c00fb45889924d343fc88
SRR1605625,6c7d7097fd8b9436ac523c99d896c79d
SRR1601230,f45249e5abc917f3ba0ce47dec4c76ff
SRR1597576,40e1cf6888189cecc9fd2abeee22c9ce
SRR1597213,af7ab73a71e65833ca4acfa91e306cc0
SRR1601052,9d13f2290973e7a40dd9f664098093ff
SRR1601685,ba3a8ae06bba32b20380e1e5f8ba87fa
SRR1607140,73164b8b7927b9f286b3a660a80d3b07
SRR1601035,2c4518eca922f43c64da2bda49fb2369
SRR1607076,20b99da0d44ffa7f22ffe2c55244891e
SRR1606451,3b2f0dc0c4927276de7a3190c529df5c
SRR1606705,4d602fe776031abd7ff330b21abb56e5
SRR1606925,2095328c5b132d4ac27018d68ef20a76
SRR1602254,29614a7e3f15f02ce5f6a34bb9f06674
SRR1602356,1b077e5ed5eb0c5f28bfc08dc7f476ed
SRR1601670,a73ebac7313ba3db38b482d50287215a
SRR1606625,a6df7f0223352921a285bf3b66e4391e
SRR1600692,44630df626e539650a37aab7a19dea49
SRR1606358,7794d4cf35b0f3cd3ac7daaa7bbf8e67
SRR1607047,e3e1a67125d7d6344ee4aedef52d340b
SRR1606747,0f4e36589b08f943dbc0aa7f49467c34
SRR1600769,af8a640b91b29a9b63d2d8e1fdc26c6a
SRR1606660,824adf4fd6d4cb49967e7bc7b36fdd61
SRR1606546,b096fd270b6abfc9ff6990af6d4286e1
SRR1600924,443f35842e00d2b4382c7513dd2e9333
SRR1601657,e4c4e9c162790766f6847151c5584ca9
SRR1607022,504e7dfb02f76b9cabbabe3315342bff
SRR1607242,58aa7f48970f10a93445ea99db8006fb
SRR1601608,1587d847c5f750d4d8037bd66b783f00
SRR1604697,cccb043ea7d784c279c809ae5d61bafb
SRR1601306,db1c98cffb95826478632521b8e169a3
SRR1596918,6083fa94e905a7cd15e0461487be0024
SRR1602175,de4180002bb8f8d17521a8610d2e9235
SRR1606750,3397efceca04d592b4e428a0ba4da19b
SRR1596953,56cc9d172cc38a68088cd62d0454496d
SRR1607193,812bc921d26396a3d8948eea849a14a0
SRR1596845,600d10f2d054e8b82a3442b748b26bfa
SRR1597064,601e6c573db750028d189b7429d02dd8
SRR1596919,01d0c7787549bc5c9e802f16d7691c91
SRR1597277,92a64664cafb77db32201685fa57fec3
SRR1597107,2c7c61a0ad3a9faaecb0b03ebfa9fb02
SRR1597230,df2c958e9ca34b8676f57db3267a2677
SRR1600803,cb90f42991a921b15810e1a6cda34eb5
SRR1600813,e179376b9e0f37a41ac828c7dace3565
SRR1597256,527adc2eb36eacb795b3a4a8f6c7e28f
SRR1605188,8f61f165696e903ec629b7dc77882fea
SRR1597727,4a22a223c541bcbefefd704884fc11df
SRR1605130,08ee48151c2cb48afbc1bc1d03bdddde
SRR1597569,131331f0f4a3fce0367e5241acf6fd65
SRR1600578,60a9f94ba228f928ab1edbdd91962768
SRR1600612,6425f826f4c4a60c619df8ae3107b5db
SRR1600601,03b90893d5de163c1e4b4aad823684cf
SRR1599299,eb539ac7d0d9fc67fbbc19d0f3b4f4bb
SRR1596647,711481bd9e73732ede12aef63036e2e1
SRR1596677,6cae55dc041919afad488bbd9402bbdf
SRR1596829,d2aadea22343c1f40a0f2ca139842cef
SRR1596743,bccfff133e9472fe4d9c79dda8a799dc
SRR1596783,e746ced55be39c480e29bcf9c69607ca
SRR1601871,166c30958f48980b4c96fccae38d5b3c
SRR1601880,d95be2483fae6da68a99c348c7c92a8b
SRR1601910,a63148782bddd9bda59548a69a0867b2
SRR1602471,f2c7afc4794d786b27c6ac70cb215002
SRR1607069,743caba1510e17ddb63bb248c648800c
SRR1602155,6f5f4d456cd08df234c092ab8c76d02e
SRR1605217,08477648c9eaaff8e182a0616d062f41
SRR1607142,14855fb65bfad9e209ffb89cd25a5e31
SRR1605167,58fda46a685ff288763af6f2bb24c30a
SRR1607088,69a50a0fb0784652aeda3925362f7aee
SRR1601508,ac00d314395b85067405414e6446364f
SRR1601763,4e52e3729cde19f29ed5b935e5f7c32f
SRR1597797,579b6863928871e5fa65ae9cd4c2ed77
SRR1597801,2df07b2eb71e2cdf0339722849f5dd78
SRR1597782,5a3094d28b6107abef9ea3016d7fd926
SRR1597766,dd7908022af7cbbb9136afc934616bd8
SRR1604397,a7692a699294c72b8352445485868705
SRR1598272,b68d365522f4b29fe243f44765adf69d
SRR1604263,1e4dd85110c1ad543632cdbd55d3fffc
SRR1598318,536a8d1e05d58c89e359ce0a103fcc00
SRR1598345,8feb9bba019e301cf94f33fd3a6c46fb
SRR1598274,bd3030897fcbdf994488b70c6d665421
SRR1598374,e608a01fe733028f4986636fe9536572
SRR1598225,25425a747508f41ccec524b07765b253
SRR1604286,a27ceb017ab3b79872a7614d88ce9ca7
SRR1598175,14b6a7f6a56106643bb85f33a9c69703
SRR1603624,72eb5eaf21c9162b18d6d68d43da6d93
SRR1598087,8842921f516fa56b9d4e53e77a1eb39e
SRR1604442,6b9b19c2ea340c5fc376f3233b5020cf
SRR1603785,83dfc4f165b75d8db2ddc3ce0a4d3f07
SRR1604619,25144e555bbe269625baa886495d7057
SRR1604345,e16d071b671f3419802332a2fac83a66
SRR1602771,807e6d88986931234b23f57121cdfbc6
SRR1603794,7bf4eb6c836c63c1e6403803941069ea
SRR1602860,955deb1b204cece1fe6e9d95955c4e1e
SRR1597930,58dd90e7537273d87532a9682b9bdf91
SRR1606738,b4cc9d5ad7ae213cd3ba77413fbdfd45
SRR1600530,566ad543cc44a520c8fca0a179e0fc43
SRR1597932,370544575816092fe8164b091c6bf986
SRR1604503,ac4a9abdcc94ba4d31ee327e53fcfacf
SRR1598042,c2198470146f3c1deee4016c5fe86716
SRR1602034,491ebb743678b2a9dd7a38d2de53c7de
SRR1598081,08d23e07dea5f87625c8476fbdd70ba2
SRR1603409,ed58b3e66022946bb3a25ce4d8b5eacb
SRR1598468,5dc25e78647fc0fb10f5be5a91324c9a
SRR1598563,155ca88de7634dc56e4b8dd13334ce55
SRR1600456,55737426490f63b9db8fc49193ba0b36
SRR1599309,70b132ac98784a2eb04756bcd1342416
SRR1597632,4479242b3b2b8b84eeaf95de7e019709
SRR1605527,25ee0f2e63e6290a8ea8301760678783
SRR1601097,b0e021142741a49f38e607bd5fc65d11
SRR1601048,e9a5b180e59efea3ec5415cfffb9deda
SRR1606735,ae9aeb6c53d15203a43ca28c56c1a24d
SRR1606479,09ba0ad15e8612deed7f9632ce3b7dfb
SRR1606659,4337dbdf57c7b6cf2a6c7ec19d58a06d
SRR1606764,5da412c3eb5a9ceda735f265ae6a26d8
SRR1607137,1542f4cf391812d0e64c48347cdb98dd
SRR1602394,10856889d4d597d5c202ccd4a6e60437
SRR1606509,b4c3bf909fadd2a2f9f24d957e137d14
SRR1602358,65c018a5dbed6b7ba61b1d732be67894
SRR1601628,7924049566c3a84afaf78253c9ecd79f
SRR1601558,85519e6bb593376af673776394b650a0
SRR1606825,b1843492d8ce3a6568e0a8e48c32bd23
SRR1602391,ef2885b9fed2fd3495f7ea779e111790
SRR1602345,8f8aa6ace2810fcf7524c782c2b8a21e
SRR1606518,7c75e8be517d9c613e9a2a7890d7e587
SRR1604686,665ec6ef24f87519838c70353d055d56
SRR1605602,5a02d0c631832a404a6cb9b31e0fae2d
SRR1600649,66a58cad91e532fd18ba8b2b0049f947
SRR1600621,9aff916076ac1597ccedc8daa252bef6
SRR1605587,9ab9e158245c9df684a35febf2306071
SRR1606913,9068c8cd4ae4c401ae41981670b993d9
SRR1600640,efada67ead72c4432c2231aaa23847de
SRR1600776,6ca1d79e91f6f3a1f395635cbf27a6e0
SRR1606424,c72f5263fe299ed92af8d6fbad3a3504
SRR1607153,a2ad8fa47aba3ffae56ac1e5b5c39e62
SRR1601611,5b87faaf47eec2bc7cdc8bf9591f4035
SRR1606559,3be67f93e22867665267b29a3a425e16
SRR1606574,ba5d78f215a4272d992f955541554c64
SRR1607029,dcbf1b95f7cb3566e92fc983ea58452e
SRR1600930,3054e29975c113fc9504086267e2e003
SRR1601383,6816fec3c5164e60e42e843e32b0608a
SRR1605545,1150bbbbb732a6539e94cef0246fa8fb
SRR1605520,d2606dbfa96196adfaaaea50b7e01b97
SRR1597135,5da24229b0a8b40254a0a68cbd60707c
SRR1606693,7d609e23488bbba2352b3cf9e576d78e
SRR1596936,c5201cba039f6b1c972075668d4f5270
SRR1596850,4a1d0e58fbf3dfd72bea5eee57df356a
SRR1596905,6da3f933ea7416448ee4630730adec23
SRR1597036,7f1b96e1a8b570cc7ccf34a095a3ab25
SRR1606748,8527f368be5cab6effded74cbcb35438
SRR1597184,3d16b8fa30e7be571b78751ee85991d5
SRR1597190,f934de119b05e215f6454996672ad0b7
SRR1597400,33c42532b35c9141801cadfaae2f65b9
SRR1606908,0176ea2377aa4d04cd3d78061c7a4415
SRR1597692,0d177968f60f9c12ab66236a98823610
SRR1597379,3c30d87e52ed6972d425718f4aea05ce
SRR1597568,6e4a6a85073bf2222a840577e9eba9dc
SRR1597708,a7afd7db7ae233eacf59af71f8e9dd4f
SRR1598536,0816f8100d4c7018ed3d0286e4b5c236
SRR1606465,37418a14d056303825692d9c926a3239
SRR1596683,d055004e44eb60cbf0d9dd2c54a4a590
SRR1599379,7a32edad021feda5f1dfa9d574413dfe
SRR1599369,e268cd974a6631ff92385fe95f04af6e
SRR1596741,87755fb75071362084b0cfa31806f939
SRR1597853,7697e6e8ee486e051fca784f91bbfeb7
SRR1597860,926ba7065a76c6ec6f6a54e064f6cae0
SRR1602143,05642f300a72b603870540fdfc6c7397
SRR1606364,1ef6a3d1a2550412eb64040c1fdb5ac0
SRR1605570,f6038758f3e426b0c6fe3ebfd9da1ee0
SRR1606941,ac6b9246144039ba67be9fa02d20f7d4
SRR1601724,ab6b80cfe3d4d07e845c665e819c9f21
SRR1601752,393cea2afcd7cd81cd8439ed1b6bf4d1
SRR1597314,3772857a7ee1404b6ed8af72715fce38
SRR1598134,1f716d3eae37103281e600a4f2de2b04
SRR1598421,5a0f7de1e2d3b14f9453f0ed65e68de8
SRR1598344,11293ed2c8b5652157c04f0778b824d1
SRR1598259,41775d3b150652f34704e1c1a1310177
SRR1604085,ca567ba3648ba6f99fd644cec2478793
SRR1598144,dd6f21aa2b9f04ca8927d298568992d9
SRR1598203,38dde5901f403413477f2cdc87ae8312
SRR1598197,9b91f0c82097357aac07005a52b6b02c
SRR1604096,b418be3ee6b37aa4992c9690a7a33f6f
SRR1597884,3fa060496e2671a3a853ffed31c427c4
SRR1601263,8f525b81f26378feb9a49c350072eebb
SRR1601358,efb25fcb25ddcc2fa3ffc82a16a4df08
SRR1597994,3b57b6dc2c9c220f572589a3783f67f1
SRR1601180,bd07a8bf5b4f36b02d1512ea02662d17
SRR1607139,4e9496cc5e59929a02033cb0d5a740b3
SRR1597933,ac0bc704c54db868884a070110797772
SRR1602900,ed3ad8fe1b3ca5a890c8cd17a3319c8b
SRR1604359,f5db32d0a07ddda650d72eb46fc39c13
SRR1601948,beb2e32745e3268b7385227b9df25d3c
SRR1603257,0d2fb78d028e11639bdbb903a5191df3
SRR1603385,bb9af1a131fb39c928ab65e31b24ccc1
SRR1602778,74485b9c4c52bb5388c9b9104a2329c7
SRR1603358,d248d370784faad9fde814d62adda063
SRR1604340,d51db26f21b7efef849aeef3af716837
SRR1597901,09ccf253a2628b9289bd0e2ab8cdc27f
SRR1601150,d141344c5b9ea8b153ca2ea7a6187bdd
SRR1598491,3b10e689889ed55764a1c137952b10a2
SRR1601955,a1b56b223371cd62993dcd3c6d2abead
SRR1601202,0fcbc83c3d1333f42121f30daf12f424
SRR1597616,2510ea5355308ab6aea5d7c175a245dd
SRR1601195,627d427a669f17dac0294d7d6e5946e4
SRR1601204,d5f4191ac04800ad3bebd18db2e285ba
SRR1597555,a37bea35933de96162d42be99c03406d
SRR1597296,c823d383e96362067cdde985d6dee3ed
SRR1597541,fb02469b757894e47691d7216105d98a
SRR1597289,c8d471f22735b27d96db178ac273c9df
SRR1597301,32608c932334f6a42fe285e731c765f9
SRR1601714,b3925393a9c05f2c72b2d2fa39a52f16
SRR1601708,476c8d78f6f755f6b0605d2812e26ff7
SRR1606890,f944ec22acf859fb1b07099e9de1dd9d
SRR1602417,40a1f1181f1084ecb4e14c8936c4642b
SRR1602293,cec8af194b95dcf214b54b186c08bd16
SRR1606932,493063b0d0c0da0b7ed5157f785e9181
SRR1601702,f04190f69b9c76d28b89cc944f47b4be
SRR1601556,b0a6d74d4f232ae64ebf0e807de312b6
SRR1604694,020caccf05861cbf5e83f6b5157d18fd
SRR1604663,c89b3fcd795dafacf729c0f3dfbf7344
SRR1607035,ece468eb8fa1e3ab4377f565a18781ab
SRR1600711,8bae79522a257754f7cc15109fd27b0f
SRR1600653,be07329386769010a7247db920c404f4
SRR1600733,daba4c22345c31846f21ec248c377a23
SRR1602311,eb39454219744f42269a9e2ae9077c63
SRR1606410,00622cf059b9d719fd963a23a87edac7
SRR1607112,dd2c32323357dba6469d5c319875b500
SRR1606670,fca3ff2af54b1a1e021a5271b3a7a5e0
SRR1606346,4894ad6189412e845644fd5755c1098c
SRR1606948,8bcc7c98e4898e176e368803d5ff66a1
SRR1605651,a87694f8309b91bd0eaba6208ad25980
SRR1604705,bfa6d55ced2f8d8faa74a4a1bac5ece4
SRR1605597,8117e2f96a12330066433537d6104d00
SRR1606970,f5c758dd2459dddbe500371c138433a0
SRR1596895,1af47e0ebd6149fd2218a07013cb5fcb
SRR1606710,acb7c5a7ff4588f0f5fb7f0b0a3d1449
SRR1599571,774445b42d76f401531dbb79fdd8dda8
SRR1607028,788205676bec7ccf32903c41cc68ef9e
SRR1597171,cc1c80ab3c59484e53db8c095e1725d8
SRR1597232,95e7bdcf99f2d8630fc6db3955b241d4
SRR1600247,e45347ebf2e9aa61d8d88242270b4756
SRR1597564,fc2e5ef7d26464bb0bd09a8a026ae183
SRR1605174,40f3982eeabd5aefa061bc76521141b6
SRR1597679,afe87f749c37991b70bd358f3794fafe
SRR1597815,dbc263a4c85d36b125baf45f1e632576
SRR1597405,a7737af351593bfa78831c223ce889c3
SRR1599373,41d850b4e35152529b5cb8d5e52aa8fe
SRR1596774,d61fb97c02d12517269b89e601855072
SRR1601906,039ca106fe572a4463a917969da92f83
SRR1601860,ac94ca8cd9c77edce97351885d4d33ac
SRR1597837,3f1085c25339264a36d1f702d2b6ccbc
SRR1606649,04311db491421f308d4ade7137628c7f
SRR1606807,80f974425309b7e5b38235df41745bec
SRR1606946,513ffd09282cbd250cb55110358c57ea
SRR1602245,317a22f68cec53693852c260c0b01987
SRR1602223,94954ecfb9b1e246decacbfc1fb71e09
SRR1597322,92b12d6a5c82efb936044e6d71aec154
SRR1603625,7bbf302521256f121b2012865b1753ad
SRR1603938,a69d89d786a7e9fcc922c8cde0705c3f
SRR1598298,d724eb013d67d9305ed155be2dd8e9f0
SRR1598246,b1ea620f06de9586bd21fffbe2a01cd6
SRR1598435,93d3e6ae65689060dfc332e72b309dc6
SRR1598118,8afd42361a7c562124e79c14bbf4649a
SRR1598432,747ee67c96c3d6f1f58390cc40b30bcf
SRR1598422,08bca783753d61e23e89d4245cf0549c
SRR1598184,36ef67e1590851d5bd31eaed44174d23
SRR1597885,9dffd4064716a6722066587da71a016b
SRR1606882,e27c268a419508480930866ecf8e376c
SRR1598143,0e9b276f0c9b2c11819f0bd5c063cdd7
SRR1601328,0f893cf38a8d1007c1fa4e21f4992a82
SRR1601338,1713cd83dc4ddd9655cb6b6ded78eac6
SRR1601351,dcb0225ced2f3845ce8ab10b338f7655
SRR1601336,aa4d6cb97e64b8b7c32255b294ee402d
SRR1598565,887b45f0e59a4fe46d4395d200eb940e
SRR1606640,6dfe4564866ac75f19ce35f8aba78412
SRR1603196,876fc05bd1c6b89119e389e4b0c6b314
SRR1601958,e7a39d63e8fa853f6d4f29c5fa5e04dc
SRR1603379,8841e9acf0831c4ff885e6420263617c
SRR1601115,6172ccf1f0f6494a201da8252f658e7c
SRR1597976,b2add6dc410fff99a5d08cfff8c1f5c2
SRR1600539,8dad6fb93c67d34dbd2c5d731380555f
SRR1598535,f096481c70358cc9944ac3d1fcbb1894
SRR1603423,548067133e16dd0b0b0a0d5ec57066b7
SRR1603181,7bea0e2f7b5060ce67cdf30544f815e4
SRR1598477,efee314a6452b3fa4529ae3474e00132
SRR1602006,e7352e02223dc92a6be1c21f5107b0bc
SRR1598451,18221863d5779815201ed7f4121ce16c
SRR1598472,0c461787ed718e67a96ae193d9997b08
SRR1598055,fb97e7e2a9effc844acae86108c45750
SRR1598548,c29bab23f4975ba144c30cbbb5014ba0
SRR1598085,c056592f121096ad8dfecba7bd84d646
SRR1600468,ddbef8d3105feea6badebd602a44926d
SRR1605590,2cbc4d690a1a21f34b381a24e92209db
SRR1607094,0fa876924bbf2ea098f0193401002575
SRR1606877,dd5f87666e2890cf74b9a3e574a92314
SRR1601636,530593fa2e04ce7f82d18ede2f9b6491
SRR1601635,f5f65db9222a60e98dc390c228c60a35
SRR1600735,ba6e6324eefc7e0319a50991e0287456
SRR1606700,90ff0358ccd4d3c8081db52f883a83ac
SRR1602295,0fb06cf0e350e866b86cb7b16393f9c1
SRR1601376,d8306749ca6e11aafa87987ce481ab53
